job_title,education,skills,experience_years,certificates
java_dev,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql', 'python']",8,
java_dev,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",6,
java_dev,education,"['java', 'mysql', 'r', 'javascript', 'html', 'sql']",4,
java_dev,,"['java', 'mysql', 'r', 'tableau', 'css', 'javascript', 'html', 'sql', 'python']",8,
java_dev,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql']",5,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",6,
java_dev,,"['mysql', 'r', 'css', 'java', 'html', 'sql', 'python']",0,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",11,certification extensive 
java_dev,,"['java', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",10,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",6,
java_dev,,"['sql', 'r', 'java', 'html', 'excel']",0,
java_dev,,"['r', 'css', 'java', 'html', 'sql', 'python']",7,
java_dev,,"['sql', 'r', 'java', 'html', 'excel']",13,
java_dev,,"['java', 'r', 'css', 'javascript', 'html', 'sql']",11,
java_dev,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql', 'python']",7,
java_dev,,"['java', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",9,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql', 'python']",8,
java_dev,,"['java', 'r', 'css', 'javascript', 'html', 'sql']",9,
java_dev,,"['mysql', 'excel', 'r', 'machine learning', 'css', 'java', 'sql']",8,
java_dev,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql']",5,
java_dev,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql']",6,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql', 'python']",6,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",8,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql', 'python']",8,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['java', 'mysql', 'excel', 'r', 'tableau', 'machine learning', 'css', 'javascript', 'html', 'sql', 'python']",7,
java_dev,,"['mysql', 'excel', 'r', 'tableau', 'machine learning', 'java', 'html', 'sql', 'python']",0,certification in data analytics and database at ucsc university of california oracle certified professional in oracle 11g advanced pl sql programming oracle certified associate in oracle 11g dba technical 
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['sql', 'java', 'mysql', 'r']",5,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['java', 'r', 'css', 'javascript', 'html', 'sql']",10,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql', 'python']",5,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql', 'python']",8,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql', 'python']",7,
java_dev,,"['sql', 'mysql', 'r', 'java', 'excel']",9,
java_dev,,"['java', 'r', 'css', 'javascript', 'html', 'sql']",4,
java_dev,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql']",8,
java_dev,,"['java', 'mysql', 'r', 'machine learning', 'css', 'javascript', 'html', 'sql']",8,
java_dev,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql']",8,
java_dev,,"['java', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",5,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql', 'python']",8,
java_dev,,"['java', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",0,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",8,
java_dev,,"['java', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",5,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",10,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",8,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",5,
java_dev,,"['java', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",6,
java_dev,,"['sql', 'mysql', 'r', 'java', 'html', 'excel']",6,
java_dev,,"['java', 'r', 'css', 'javascript', 'html', 'sql']",4,
java_dev,,"['java', 'r', 'css', 'javascript', 'html', 'sql']",8,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql', 'python']",8,
java_dev,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql']",6,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['java', 'r', 'css', 'javascript', 'html', 'excel']",7,
java_dev,,"['sql', 'java', 'r', 'javascript', 'html', 'excel']",0,
java_dev,,"['java', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",13,
java_dev,,"['java', 'mysql', 'excel', 'r', 'javascript', 'html', 'sql']",0,
java_dev,,"['sql', 'java', 'r', 'javascript', 'html', 'excel']",5,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",8,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",8,
java_dev,,"['java', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",8,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['java', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",9,
java_dev,,"['mysql', 'excel', 'r', 'css', 'java', 'html', 'sql', 'python']",7,
java_dev,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql']",9,
java_dev,,"['java', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['java', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['mysql', 'r', 'java', 'sql', 'python']",9,
java_dev,,"['java', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",8,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql', 'python']",7,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql', 'python']",0,
java_dev,,"['java', 'mysql', 'excel', 'r', 'tableau', 'css', 'javascript', 'html', 'sql', 'python']",9,certification in data analytics and database at ucsc university of california 
java_dev,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql', 'python']",7,
java_dev,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql', 'python']",0,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",8,
java_dev,,"['java', 'excel', 'r', 'tableau', 'css', 'javascript', 'html', 'sql', 'python']",6,
java_dev,,"['java', 'r', 'css', 'javascript', 'html', 'sql']",6,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql', 'python']",8,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",10,
java_dev,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql']",5,
java_dev,,"['sql', 'java', 'javascript', 'r']",6,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",6,
java_dev,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql']",5,
java_dev,,"['mysql', 'excel', 'r', 'machine learning', 'css', 'java', 'sql']",9,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql']",6,
java_dev,,"['java', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",6,
java_dev,,"['java', 'mysql', 'excel', 'r', 'tableau', 'css', 'javascript', 'html', 'sql', 'python']",7,
java_dev,,"['java', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['java', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",5,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",10,
java_dev,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql']",5,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",0,
java_dev,,"['java', 'mysql', 'r', 'tableau', 'machine learning', 'css', 'javascript', 'html', 'sql', 'python']",9,
java_dev,,"['java', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",8,
java_dev,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql']",2,
java_dev,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['java', 'r', 'css', 'javascript', 'html', 'excel']",6,
java_dev,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['sql', 'javascript', 'r', 'java', 'excel']",9,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",5,certification for push notification and itunes connect for deploying applications to the app store participation in creation of test plans creating test cases bug reports checking for code standard as per client requirement technical 
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",8,
java_dev,,"['java', 'excel', 'r', 'css', 'javascript', 'html', 'sql', 'python']",7,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['java', 'mysql', 'excel', 'r', 'machine learning', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql']",6,
java_dev,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql']",6,
java_dev,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql']",0,
java_dev,,"['mysql', 'excel', 'r', 'css', 'java', 'html', 'sql']",8,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql', 'python']",7,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",8,certification team used the blocks mechanism to communicate restful web services worked mobot based build updates stash repository for builds integrated facebook and twitter api integration worked on core data gcd blocks protocols deletegates notifications coregraphics coreanimation kvo storyboards closely worked with ui ux development teams located remotely worked with crashlytics tracking management location based display using geospatial techniques confidential calabasas ca senior mobile developer responsibilities integrated flurry analytics framework in app purchase and push notifications made changes to application for iphone 5 integrated google admob for advertisement support worked on native development using objectice c fixed crashes and bugs in the existing application involved in submission of app to store used the blocks mechanism to communicate restful web services worked on test driven development worked on unit testing integration testing and code review created the optimum technical solution in the context of the customer s environment requirements and financial resources participated in requirement gathering process propose solution and coordinated document design implemented various social api s interaction facebook twitter and pinterest handled the offshore calls and reviewing the progress ensured that all components of the technical architecture are properly implemented worked on rich ui interface and complaint to latest ios7 features collaborated with cross functional teams to define design and ship new features worked on android sdk platform data models provided technical support for android and windows phone mobile developers used api addressbookui messageui twitter coregraphics quartzcore storekit afnetworking worked on core data gcd blocks protocols deletegates notifications coregraphics coreanimation kvo storyboards worked on core data to store user information closely worked with ui ux development teams in complex module of create ping pings involved in app build management provisioning app deployment though test flight and apple store submission crash report management through testflight api and documentation tool like javadoc worked on test driven development using xctest involved in sprint planning and code review sessions confidential simi valley ca ios developer responsibilities worked on existing version of application written in phone gap worked on test driven development approach with native development using objective c worked on uitabbarcontroller and uinavigationcontroller for the architectural implementation of the application worked on addressbook framework to fetch the device contacts created proof on concepts for initial implementation of the application for demonstration worked on coregraphics and uikit frameworks for custom ui components implemented databases in sqlite mysql and location based services in ui map kit framework making synchronous and asynchronous calls using the third party open source framework called afnetworking request worked on core data gcd blocks protocols deletegates notifications coregraphics coreanimation kvo storyboards worked on iphone ipad portrait and landscape layouts worked with qa teams for testing and bug fixing involved in performance tuning and core review sessions tdd driven development with unit testing stubs and mocking with kiwi confidential mobile developer ios and android responsibilities worked on hybrid based framework called nimble kit to extend the features rebuilt app from ground up using objective c and cocoa touch ensured a quality system design which provides good system performance an effective human machine interface optimal operational cost and flexibility for future change connected app to existing backend developed with c and sql server worked on in app purchase api for subscription worked on third party gumtree api for checking bike plate registration implemented push notifications through apple apns audio video of posted bike implemented iad integration used mapkit quartzcore storekit social messageui iad uikit worked on memory management and performance tuning worked on ui for android app screens for bike listing reviews settings confidential detroit mi mobile application developer responsibilities involved in proof of concept design and functional requirement evaluations involved in complete design and development of application implemented grid like user interface worked with advanced features facebook api worked on agile development in collaborative environment worked on restful web services with json parsing used notification center delegate asynchronous networking concepts
java_dev,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql']",8,
java_dev,,"['java', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",2,
java_dev,,"['java', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",0,
java_dev,,"['java', 'r', 'css', 'javascript', 'html', 'sql']",8,
java_dev,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql']",6,
java_dev,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql']",6,
java_dev,,"['java', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",6,
java_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['java', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",7,
java_dev,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql']",3,
web_dev,,"['excel', 'r', 'css', 'java', 'html', 'sql']",6,
web_dev,,"['java', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",0,
web_dev,,"['java', 'r', 'css', 'javascript', 'html', 'sql']",15,
web_dev,,"['sql', 'mysql', 'r', 'java', 'excel']",8,
web_dev,,"['sql', 'javascript', 'r', 'java', 'excel']",15,certifications informatica 8 6 1 administrator ins 101 ins 102 ms 101 step plus lean professional 
web_dev,,"['sql', 'java', 'r', 'javascript', 'html', 'excel']",7,
web_dev,,"['sql', 'java', 'r', 'javascript', 'html', 'excel']",7,
web_dev,,"['excel', 'sql', 'java', 'r']",7,
web_dev,,"['sql', 'java', 'r', 'javascript', 'html', 'excel']",10,
web_dev,,"['excel', 'sql', 'java', 'r']",8,
web_dev,,"['sql', 'java', 'html', 'r']",7,
web_dev,,"['mysql', 'excel', 'r', 'css', 'java', 'html', 'sql']",5,
web_dev,,"['excel', 'tableau', 'r', 'html', 'sql']",22,
web_dev,,"['sql', 'mysql', 'r', 'java', 'excel']",6,
web_dev,,"['excel', 'sql', 'java', 'r']",9,
web_dev,,"['excel', 'sql', 'r']",5,
web_dev,,"['sql', 'r']",0,
web_dev,,"['sql', 'r']",8,
web_dev,,"['excel', 'sql', 'r']",7,
web_dev,,"['sql', 'r', 'java', 'html', 'excel', 'python']",0,
web_dev,,"['excel', 'sql', 'r']",10,
web_dev,,"['excel', 'tableau', 'r', 'java', 'html', 'sql']",6,
web_dev,,"['sql', 'r']",8,
web_dev,,"['excel', 'sql', 'java', 'r']",8,
web_dev,,"['excel', 'sql', 'r']",3,
web_dev,,"['excel', 'sql', 'java', 'r']",8,
web_dev,,"['sql', 'html', 'r']",0,
web_dev,,"['tableau', 'sql', 'excel', 'r']",9,
web_dev,,"['excel', 'sql', 'r']",7,
web_dev,,"['sql', 'r', 'java', 'html', 'excel']",8,
web_dev,,"['tableau', 'sql', 'excel', 'r']",8,
web_dev,,"['excel', 'sql', 'java', 'r']",7,
web_dev,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql']",10,
web_dev,,"['sql', 'r', 'java', 'html', 'excel']",9,
web_dev,,"['excel', 'tableau', 'r', 'java', 'sql']",6,
web_dev,,"['excel', 'tableau', 'r', 'java', 'html', 'sql']",8,
web_dev,,"['excel', 'sql', 'r']",16,
web_dev,,"['excel', 'sql', 'r']",7,
web_dev,,"['excel', 'sql', 'java', 'r']",7,
web_dev,,"['java', 'r', 'css', 'javascript', 'html', 'sql']",7,
web_dev,,"['java', 'excel', 'tableau', 'r', 'javascript', 'sql']",5,certification offered by axelos regarding process followed in it industry master of business administration finance master of science in international management bachelor of engineering electronics and communication completed agile certification offered internally by confidential consultancy services india proven ability to analyze problems roots cause and develop innovative solutions to business challenges and streamlining operations technical 
web_dev,,"['excel', 'sql', 'r']",8,
web_dev,,"['excel', 'r', 'css', 'java', 'html', 'sql']",5,
web_dev,,"['excel', 'sql', 'java', 'r']",8,
web_dev,,"['sql', 'r']",8,
web_dev,,"['sql', 'r', 'java', 'html', 'excel']",7,
web_dev,,"['excel', 'html', 'r']",0,
web_dev,,"['excel', 'r', 'css', 'java', 'html', 'sql']",8,
web_dev,,"['excel', 'sql', 'r']",8,
web_dev,,"['sql', 'r', 'java', 'html', 'excel']",16,
web_dev,,"['excel', 'sql', 'r']",8,
web_dev,,"['excel', 'tableau', 'r', 'java', 'sql', 'python']",15,
web_dev,,"['excel', 'r']",20,
web_dev,,"['excel', 'sql', 'java', 'r']",7,
web_dev,,"['excel', 'tableau', 'r', 'java', 'sql']",0,
web_dev,,"['excel', 'sql', 'r']",8,
web_dev,,"['excel', 'sql', 'r']",8,
web_dev,,"['sql', 'r']",7,
web_dev,,"['excel', 'tableau', 'r', 'sql', 'python']",8,
web_dev,,"['excel', 'sql', 'r']",7,
web_dev,,"['sql', 'r', 'java', 'html', 'excel']",9,
web_dev,,"['sql', 'mysql', 'r', 'java', 'html', 'excel']",7,
web_dev,,"['excel', 'tableau', 'r', 'sql', 'python']",8,
web_dev,,"['java', 'mysql', 'excel', 'r', 'tableau', 'css', 'javascript', 'html', 'sql', 'python']",9,
web_dev,,"['excel', 'sql', 'r']",8,
web_dev,,"['sql', 'r']",12,
web_dev,,"['excel', 'sql', 'mysql', 'r']",0,
web_dev,,"['sql', 'r']",0,
web_dev,,"['excel', 'sql', 'r']",6,
web_dev,,"['sql', 'mysql', 'r']",10,
web_dev,,"['excel', 'sql', 'mysql', 'r']",7,
web_dev,,"['sql', 'r']",17,
web_dev,,"['sql', 'java', 'r']",6,
web_dev,,"['sql', 'r']",10,
web_dev,,"['excel', 'sql', 'r']",5,
web_dev,,"['excel', 'sql', 'r']",7,
web_dev,,"['excel', 'r', 'css', 'java', 'html', 'sql']",7,
web_dev,,"['excel', 'sql', 'java', 'r']",10,
web_dev,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql', 'python']",9,
web_dev,,"['excel', 'sql', 'r']",7,
web_dev,,"['excel', 'sql', 'r']",7,
web_dev,,"['excel', 'sql', 'html', 'r']",8,
web_dev,,"['sql', 'mysql', 'r']",7,
web_dev,,"['excel', 'sql', 'r']",7,
web_dev,,"['sql', 'r', 'java', 'html', 'excel']",8,
web_dev,,"['sql', 'r', 'java', 'html', 'excel']",8,
web_dev,,"['excel', 'sql', 'r']",0,
web_dev,,"['excel', 'sql', 'r']",0,
web_dev,,"['sql', 'html', 'r']",7,
web_dev,,"['excel', 'sql', 'r']",3,
web_dev,,"['excel', 'sql', 'html', 'r']",10,
web_dev,education offshore team worked handling a team of developers in technical discussions and routing of data involved in various product release activities environment informatica power center 9 1 oracle 9i toad salesforce com workbench unix windows xp oracle 9i 10g flat files tableau confidential informatica developer responsibilities worked closely with the business analyst and data warehouse architect to understand the source data and need of the warehouse involved in designing of star schema based data model with dimensions and facts used informatica as etl tool for building the data warehouse extensively worked on different subject areas like products a ounts billing services locations lobs call details summary details and geographical regions created mappings with heterogeneous sources like flat files oracle databases and created targets in oracle using informatica mapping designer 8 1 designed and developed complex aggregate join lookup transformation rules business rules to generate consolidated fact summary data using informatica power center designed and developed mappings using source qualifier aggregator joiner lookup sequence generator stored procedure expression filter and rank transformations created session variables to build sessions more effectively by using informatica server manager having working knowledge of erwin 3 5 2 in converting logical data models into physical models used touch files event wait tasks for scheduled job runs in workflow execution duties included coordination attending meetings and the review of requirements infrastructure setup task assignments and code reviews environment informatica power center 8 1 informatica power exchange oracle 9i 10g erwin 3 5 hyperion pl sql ms office sql server 2000 confidential informatica developer responsibilities involved in design development of operational data store and acquisition layer reviewed source data and recommend data acquisition and transformation strategy involved in conceptual logical and physical data modeling and used star schema in designing the data warehouse designed etl process using informatica designer to load the data from various application source databases and flat files to target data warehouse in oracle used informatica workflow manager to design sessions implemented type 2 load for the acquisition layer and incremental complete md5 load for the integration layer ods created parameter based mappings router and lookup transformations used informatica workflow monitor to monitor the workflows optimized mappings using transformation features like aggregator filter joiner expression lookups created daily and weekly workflows and scheduled to run based on business needs involved in unit testing integration testing and system testing environment informatica power center 8 1 oracle 8i erwin 3 5 shell scripting windows,"['tableau', 'sql', 'excel', 'r']",8,
web_dev,,"['excel', 'sql', 'r']",8,
web_dev,,"['java', 'r', 'css', 'javascript', 'html', 'sql', 'python']",7,
web_dev,,"['mysql', 'tableau', 'r', 'sql', 'python']",10,
web_dev,,"['sql', 'r', 'java', 'html', 'excel']",8,
web_dev,,"['tableau', 'sql', 'r']",8,
web_dev,,"['sql', 'r']",9,
web_dev,,"['tableau', 'sql', 'excel', 'r']",7,
web_dev,,"['excel', 'sql', 'r']",7,
web_dev,,"['excel', 'sql', 'r']",8,
web_dev,,"['excel', 'sql', 'r', 'python']",10,
web_dev,,"['tableau', 'sql', 'excel', 'r']",0,
web_dev,,"['sql', 'r', 'java', 'html', 'excel']",6,
web_dev,,"['r', 'python']",15,
web_dev,,"['excel', 'sql', 'html', 'r']",7,
web_dev,,"['excel', 'sql', 'r']",8,
web_dev,,"['sql', 'java', 'r', 'javascript', 'html', 'excel']",10,
web_dev,,"['sql', 'mysql', 'r', 'java', 'excel']",8,
web_dev,,"['excel', 'sql', 'java', 'r']",7,
web_dev,,"['java', 'mysql', 'excel', 'r', 'tableau', 'javascript', 'html', 'sql', 'python']",18,
web_dev,education or ,"['sql', 'r']",7,
web_dev,,"['excel', 'sql', 'r']",10,
web_dev,,"['excel', 'sql', 'r']",10,
web_dev,,"['sql', 'mysql', 'r', 'java', 'html', 'excel']",6,
web_dev,,"['excel', 'r', 'tableau', 'machine learning', 'deep learning', 'sql', 'python']",14,
web_dev,,"['sql', 'r', 'java', 'html', 'excel']",0,
web_dev,,"['excel', 'sql', 'java', 'r']",10,
web_dev,,"['excel', 'sql', 'r']",0,
web_dev,,"['sql', 'java', 'r', 'javascript', 'html', 'excel']",8,
web_dev,,"['excel', 'sql', 'r']",8,certification uat worked extensively to propose some changes to the existing etl architecture to facilitate the balancing of premiums with the business financials worked with multiple databases like oracle 8i 9i and db2 v8 1 v9 5 designed automated solutions for etl using dynamic sqls automate the production jobs using unix shell scripting and worked to implement automated etl solutions which include scheduling of jobs with informatica pmcmd commands to remove manual dependencies optimizing tuning mappings sessions indexing and partitioning for better performance and efficiency to reduce the data latency to be less than 36 hours and to make sure that the business it sla s are met with every incremental loads proposed new solutions to enhance the existing error handling mechanisms in architecture 
web_dev,,"['mysql', 'excel', 'r', 'css', 'html', 'sql']",16,
web_dev,education and production usage performs the capacity planning required to create and maintain the databases performs ongoing tuning of the database instances install new versions of the oracle and its tools and any other tools that a ess the oracle database plans and implements backup and recovery of the oracle database work unix windows admin team related to os monitoring the jobs and sever space availability and cpu process preparing procedures for related informatica issues preparing weekly and monthly progress report environment informatica power center 7 1 4 oracle 9i siebel sybase xml microsoft excel 2000 pl sql sql plus toad 6 3 11 1g sql server 2005 ssis ssrs windows xp professional unix perl scripting aix erwin 4 2 remedy ms virtual source safe share point dataflux confidential new jersey informatica designer developer responsibilities responsible for the business analysis and requirements gathering create a road map for the data warehouse designing translated user requirements into system solutions involved in data modeling sessions using erwin involved in data analysis of the oltp system to identify the sources for extraction of the data creating and modifying oracle database tables as per the design requirements and applying constraints to maintain complete referential integrity and creating indexes for performance implementing screen door process for flat file sources for data validation and data cleansing designing and developing mappings using mapping designer to load the data from various sources using different transformations like unconnected and connected lookups router aggregator sorter ranker joiner stored procedure update strategy and re usable transformations creating sessions workflows and worklets for data loads using workflow manager worked on performance tuning of various mappings and sessions to identify and remove bottle necks developed and implemented error handling strategies preparing etl mapping documents for every mapping and data migration document for smooth transfer of project from development to testing environment and then to production environment involved in unit testing user a eptance testing to check whether the data is loading into target which was extracted from different source systems a ording to the user requirements maintaining issue log of the issues during the uat phase for future reference migrating folders mappings across repositories and folders actively involved in the production support and also transferred knowledge to the other team members environment informatica power center 7 1 1 6 2 2 oracle 9i db2 teradata microsoft excel 2000 sql server2005 xml pl sql sql plus toad 6 3 11 1g windows xp professional unix perl scripting erwin 4 2 confidential informatica developer responsibilities worked with business analysts to identify appropriate sources for data warehouse and to document business needs for decision support data designed the etl processes using informatica to load data from oracle flat files to target oracle data warehouse database performed data manipulations using various informatica transformations like joiner expression lookup aggregate filter update strategy and sequence generator etc involved in creating logical and physical data modeling with star and snowflake schema techniques using erwin in data warehouse as well as in data mart written sql overrides in source qualifier a ording to business requirements written pre session and post session scripts in mappings created sessions and workflow for designed mappings extensively worked in the performance tuning of the programs etl procedures and processes worked with operational data store ods developed pl sql procedures for processing business logic in the database migrated the mapping to the testing and production department and introduced the concepts of informatica to the people in testing department environment informatica7 1 oracle9i db2 teradata clearcase aix windows nt unix shell programming erwin,"['sql', 'java', 'r', 'javascript', 'html', 'excel']",7,
web_dev,,"['excel', 'sql', 'java', 'r']",5,
web_dev,,"['mysql', 'excel', 'r', 'tableau', 'html', 'sql', 'python']",0,
web_dev,,"['excel', 'tableau', 'r', 'java', 'sql', 'python']",0,
web_dev,,"['sql', 'java', 'html', 'r']",7,
web_dev,,"['excel', 'tableau', 'r', 'machine learning', 'power bi', 'java', 'sql', 'python']",6,
web_dev,,"['excel', 'sql', 'html', 'r']",8,
web_dev,,"['sql', 'javascript', 'r', 'java', 'excel']",8,
web_dev,,"['java', 'tableau', 'r', 'javascript', 'html', 'sql']",23,
web_dev,,"['mysql', 'r', 'java', 'html', 'sql']",9,
web_dev,,"['excel', 'sql', 'r']",9,
web_dev,,"['sql', 'java', 'r']",13,
web_dev,,"['sql', 'java', 'html', 'r']",7,
web_dev,,"['tableau', 'sql', 'r', 'python']",17,
